publication_number,title,abstract,filing_date,grant_date,assignee,inventor,cpc_code
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",A61K40/31
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2501/2302
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2506/45
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C07K14/7155
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",A61P35/00
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C07K14/70535
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","PERALTA, EIGEN",C12N2501/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C07K14/70535
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N5/0646
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2501/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","PERALTA, EIGEN",C12N2501/2302
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C07K14/70503
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",A61K40/31
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2501/2302
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2501/2302
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2506/45
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2501/2302
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N5/0636
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N5/0646
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2506/45
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",A61K35/17
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2510/00
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C07K14/7155
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2506/45
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C12N2501/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C07K14/7155
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",C07K14/71
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2510/00
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",C12N5/0646
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",A61P35/00
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","VALAMEHR, BAHRAM",A61K39/4611
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C07K14/70503
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2501/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C07K14/7155
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",A61K40/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2506/45
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",C12N2501/2302
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N5/0646
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",A61P35/00
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2501/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",C12N2502/30
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2501/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C07K14/71
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2501/2302
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C07K14/7051
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C07K14/71
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N2502/30
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",C12N2510/00
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",C12N2501/15
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",C12N5/0636
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","LEE, Tom Tong",C12N2506/45
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",A61P35/00
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C07K14/70503
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N5/0636
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",C12N5/0646
US-2025032547-A1,Effector cells and use thereof for allogeneic adoptive cell therapies in solid tumors,"Provided are methods and compositions for obtaining functionally enhanced derivative effector cells obtained from directed differentiation of genomically engineered iPSCs. In various embodiments, the derivative cells provided herein have stable and functional genome editing that delivers improved or enhanced therapeutic effects. Also provided are therapeutic compositions and the use thereof comprising the functionally enhanced derivative effector cells alone, or with antibodies or checkpoint inhibitors in combination therapies.",20241016,0,"Fate Therapeutics, Inc.","CHU, Hui-yi",A61K35/17
